from,to,score
chr22:48148183-48148583,chr22:48488188-48488788,0.0075216923513984554
chr22:48488188-48488788,chr22:48148183-48148583,0.0075216923513984554
chr22:48148183-48148583,chr22:48488788-48489188,0.0075216923513984554
chr22:48488788-48489188,chr22:48148183-48148583,0.0075216923513984554
chr22:48148183-48148583,chr22:48489188-48490788,0.0075216923513984554
chr22:48489188-48490788,chr22:48148183-48148583,0.0075216923513984554
chr22:48148583-48150183,chr22:48484988-48486188,0.0075216923513984554
chr22:48484988-48486188,chr22:48148583-48150183,0.0075216923513984554
chr22:48148583-48150183,chr22:48486188-48488188,0.0075216923513984554
chr22:48486188-48488188,chr22:48148583-48150183,0.0075216923513984554
chr22:48148583-48150183,chr22:48488188-48488788,0.0075216923513984554
chr22:48488188-48488788,chr22:48148583-48150183,0.0075216923513984554
chr22:48148583-48150183,chr22:48488788-48489188,0.0075216923513984554
chr22:48488788-48489188,chr22:48148583-48150183,0.0075216923513984554
chr22:48148583-48150183,chr22:48489188-48490788,0.0075216923513984554
chr22:48489188-48490788,chr22:48148583-48150183,0.0075216923513984554
chr22:38870195-38870395,chr22:38996995-38997395,0.0074679896464333985
chr22:38996995-38997395,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:38997395-38997795,0.0074679896464333985
chr22:38997395-38997795,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:38997795-38998195,0.0074679896464333985
chr22:38997795-38998195,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:38998195-38999395,0.0074679896464333985
chr22:38998195-38999395,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:38999395-38999595,0.0074679896464333985
chr22:38999395-38999595,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:38999595-38999995,0.0074679896464333985
chr22:38999595-38999995,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:38992795-38996995,0.0074679896464333985
chr22:38992795-38996995,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:39117795-39123995,0.0074679896464333985
chr22:39117795-39123995,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:39123995-39124195,0.0074679896464333985
chr22:39123995-39124195,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:39124195-39124395,0.0074679896464333985
chr22:39124195-39124395,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:39124395-39124795,0.0074679896464333985
chr22:39124395-39124795,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:39053795-39055595,0.0074679896464333985
chr22:39053795-39055595,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:39055595-39056195,0.0074679896464333985
chr22:39055595-39056195,chr22:38870195-38870395,0.0074679896464333985
chr22:38870195-38870395,chr22:39056195-39056595,0.0074679896464333985
chr22:39056195-39056595,chr22:38870195-38870395,0.0074679896464333985
chr22:38870395-38870795,chr22:38996995-38997395,0.0074679896464333985
chr22:38996995-38997395,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:38997395-38997795,0.0074679896464333985
chr22:38997395-38997795,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:38997795-38998195,0.0074679896464333985
chr22:38997795-38998195,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:38998195-38999395,0.0074679896464333985
chr22:38998195-38999395,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:38999395-38999595,0.0074679896464333985
chr22:38999395-38999595,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:38999595-38999995,0.0074679896464333985
chr22:38999595-38999995,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:38992795-38996995,0.0074679896464333985
chr22:38992795-38996995,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:39117795-39123995,0.0074679896464333985
chr22:39117795-39123995,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:39123995-39124195,0.0074679896464333985
chr22:39123995-39124195,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:39124195-39124395,0.0074679896464333985
chr22:39124195-39124395,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:39124395-39124795,0.0074679896464333985
chr22:39124395-39124795,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:39053795-39055595,0.0074679896464333985
chr22:39053795-39055595,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:39055595-39056195,0.0074679896464333985
chr22:39055595-39056195,chr22:38870395-38870795,0.0074679896464333985
chr22:38870395-38870795,chr22:39056195-39056595,0.0074679896464333985
chr22:39056195-39056595,chr22:38870395-38870795,0.0074679896464333985
chr22:38870795-38870995,chr22:38996995-38997395,0.0074679896464333985
chr22:38996995-38997395,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:38997395-38997795,0.0074679896464333985
chr22:38997395-38997795,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:38997795-38998195,0.0074679896464333985
chr22:38997795-38998195,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:38998195-38999395,0.0074679896464333985
chr22:38998195-38999395,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:38999395-38999595,0.0074679896464333985
chr22:38999395-38999595,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:38999595-38999995,0.0074679896464333985
chr22:38999595-38999995,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:38992795-38996995,0.0074679896464333985
chr22:38992795-38996995,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:39117795-39123995,0.0074679896464333985
chr22:39117795-39123995,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:39123995-39124195,0.0074679896464333985
chr22:39123995-39124195,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:39124195-39124395,0.0074679896464333985
chr22:39124195-39124395,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:39124395-39124795,0.0074679896464333985
chr22:39124395-39124795,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:39053795-39055595,0.0074679896464333985
chr22:39053795-39055595,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:39055595-39056195,0.0074679896464333985
chr22:39055595-39056195,chr22:38870795-38870995,0.0074679896464333985
chr22:38870795-38870995,chr22:39056195-39056595,0.0074679896464333985
chr22:39056195-39056595,chr22:38870795-38870995,0.0074679896464333985
chr22:38870995-38871595,chr22:38996995-38997395,0.0074679896464333985
chr22:38996995-38997395,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:38997395-38997795,0.0074679896464333985
chr22:38997395-38997795,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:38997795-38998195,0.0074679896464333985
chr22:38997795-38998195,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:38998195-38999395,0.0074679896464333985
chr22:38998195-38999395,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:38999395-38999595,0.0074679896464333985
chr22:38999395-38999595,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:38999595-38999995,0.0074679896464333985
chr22:38999595-38999995,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:38992795-38996995,0.0074679896464333985
chr22:38992795-38996995,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:39117795-39123995,0.0074679896464333985
chr22:39117795-39123995,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:39123995-39124195,0.0074679896464333985
chr22:39123995-39124195,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:39124195-39124395,0.0074679896464333985
chr22:39124195-39124395,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:39124395-39124795,0.0074679896464333985
chr22:39124395-39124795,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:39053795-39055595,0.0074679896464333985
chr22:39053795-39055595,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:39055595-39056195,0.0074679896464333985
chr22:39055595-39056195,chr22:38870995-38871595,0.0074679896464333985
chr22:38870995-38871595,chr22:39056195-39056595,0.0074679896464333985
chr22:39056195-39056595,chr22:38870995-38871595,0.0074679896464333985
chr22:38871595-38873195,chr22:38996995-38997395,0.0074679896464333985
chr22:38996995-38997395,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:38997395-38997795,0.0074679896464333985
chr22:38997395-38997795,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:38997795-38998195,0.0074679896464333985
chr22:38997795-38998195,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:38998195-38999395,0.0074679896464333985
chr22:38998195-38999395,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:38999395-38999595,0.0074679896464333985
chr22:38999395-38999595,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:38999595-38999995,0.0074679896464333985
chr22:38999595-38999995,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:38992795-38996995,0.0074679896464333985
chr22:38992795-38996995,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:39117795-39123995,0.0074679896464333985
chr22:39117795-39123995,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:39123995-39124195,0.0074679896464333985
chr22:39123995-39124195,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:39124195-39124395,0.0074679896464333985
chr22:39124195-39124395,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:39124395-39124795,0.0074679896464333985
chr22:39124395-39124795,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:39053795-39055595,0.0074679896464333985
chr22:39053795-39055595,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:39055595-39056195,0.0074679896464333985
chr22:39055595-39056195,chr22:38871595-38873195,0.0074679896464333985
chr22:38871595-38873195,chr22:39056195-39056595,0.0074679896464333985
chr22:39056195-39056595,chr22:38871595-38873195,0.0074679896464333985
chr22:38873195-38873395,chr22:38996995-38997395,0.0074679896464333985
chr22:38996995-38997395,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:38997395-38997795,0.0074679896464333985
chr22:38997395-38997795,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:38997795-38998195,0.0074679896464333985
chr22:38997795-38998195,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:38998195-38999395,0.0074679896464333985
chr22:38998195-38999395,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:38999395-38999595,0.0074679896464333985
chr22:38999395-38999595,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:38999595-38999995,0.0074679896464333985
chr22:38999595-38999995,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:38992795-38996995,0.0074679896464333985
chr22:38992795-38996995,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:39117795-39123995,0.0074679896464333985
chr22:39117795-39123995,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:39123995-39124195,0.0074679896464333985
chr22:39123995-39124195,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:39124195-39124395,0.0074679896464333985
chr22:39124195-39124395,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:39124395-39124795,0.0074679896464333985
chr22:39124395-39124795,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:39053795-39055595,0.0074679896464333985
chr22:39053795-39055595,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:39055595-39056195,0.0074679896464333985
chr22:39055595-39056195,chr22:38873195-38873395,0.0074679896464333985
chr22:38873195-38873395,chr22:39056195-39056595,0.0074679896464333985
chr22:39056195-39056595,chr22:38873195-38873395,0.0074679896464333985
chr22:38873395-38873795,chr22:38996995-38997395,0.0074679896464333985
chr22:38996995-38997395,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:38997395-38997795,0.0074679896464333985
chr22:38997395-38997795,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:38997795-38998195,0.0074679896464333985
chr22:38997795-38998195,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:38998195-38999395,0.0074679896464333985
chr22:38998195-38999395,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:38999395-38999595,0.0074679896464333985
chr22:38999395-38999595,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:38999595-38999995,0.0074679896464333985
chr22:38999595-38999995,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:38992795-38996995,0.0074679896464333985
chr22:38992795-38996995,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:39117795-39123995,0.0074679896464333985
chr22:39117795-39123995,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:39123995-39124195,0.0074679896464333985
chr22:39123995-39124195,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:39124195-39124395,0.0074679896464333985
chr22:39124195-39124395,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:39124395-39124795,0.0074679896464333985
chr22:39124395-39124795,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:39053795-39055595,0.0074679896464333985
chr22:39053795-39055595,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:39055595-39056195,0.0074679896464333985
chr22:39055595-39056195,chr22:38873395-38873795,0.0074679896464333985
chr22:38873395-38873795,chr22:39056195-39056595,0.0074679896464333985
chr22:39056195-39056595,chr22:38873395-38873795,0.0074679896464333985
chr22:38873795-38874395,chr22:38996995-38997395,0.0074679896464333985
chr22:38996995-38997395,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:38997395-38997795,0.0074679896464333985
chr22:38997395-38997795,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:38997795-38998195,0.0074679896464333985
chr22:38997795-38998195,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:38998195-38999395,0.0074679896464333985
chr22:38998195-38999395,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:38999395-38999595,0.0074679896464333985
chr22:38999395-38999595,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:38999595-38999995,0.0074679896464333985
chr22:38999595-38999995,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:38992795-38996995,0.0074679896464333985
chr22:38992795-38996995,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:39117795-39123995,0.0074679896464333985
chr22:39117795-39123995,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:39123995-39124195,0.0074679896464333985
chr22:39123995-39124195,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:39124195-39124395,0.0074679896464333985
chr22:39124195-39124395,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:39124395-39124795,0.0074679896464333985
chr22:39124395-39124795,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:39053795-39055595,0.0074679896464333985
chr22:39053795-39055595,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:39055595-39056195,0.0074679896464333985
chr22:39055595-39056195,chr22:38873795-38874395,0.0074679896464333985
chr22:38873795-38874395,chr22:39056195-39056595,0.0074679896464333985
chr22:39056195-39056595,chr22:38873795-38874395,0.0074679896464333985
chr22:50269771-50271771,chr22:50341971-50342171,0.007465021623935619
chr22:50341971-50342171,chr22:50269771-50271771,0.007465021623935619
chr22:50269771-50271771,chr22:50342171-50342371,0.007465021623935619
chr22:50342171-50342371,chr22:50269771-50271771,0.007465021623935619
chr22:50269771-50271771,chr22:50342371-50342571,0.007465021623935619
chr22:50342371-50342571,chr22:50269771-50271771,0.007465021623935619
chr22:50269771-50271771,chr22:50342571-50343571,0.007465021623935619
chr22:50342571-50343571,chr22:50269771-50271771,0.007465021623935619
chr22:50269771-50271771,chr22:50343571-50343771,0.007465021623935619
chr22:50343571-50343771,chr22:50269771-50271771,0.007465021623935619
chr22:50269771-50271771,chr22:50409371-50413571,0.007465021623935619
chr22:50409371-50413571,chr22:50269771-50271771,0.007465021623935619
chr22:50271771-50272971,chr22:50341971-50342171,0.007465021623935619
chr22:50341971-50342171,chr22:50271771-50272971,0.007465021623935619
chr22:50271771-50272971,chr22:50342171-50342371,0.007465021623935619
chr22:50342171-50342371,chr22:50271771-50272971,0.007465021623935619
chr22:50271771-50272971,chr22:50342371-50342571,0.007465021623935619
chr22:50342371-50342571,chr22:50271771-50272971,0.007465021623935619
chr22:50271771-50272971,chr22:50342571-50343571,0.007465021623935619
chr22:50342571-50343571,chr22:50271771-50272971,0.007465021623935619
chr22:50271771-50272971,chr22:50343571-50343771,0.007465021623935619
chr22:50343571-50343771,chr22:50271771-50272971,0.007465021623935619
chr22:50271771-50272971,chr22:50409371-50413571,0.007465021623935619
chr22:50409371-50413571,chr22:50271771-50272971,0.007465021623935619
chr22:50272971-50274971,chr22:50341971-50342171,0.007465021623935619
chr22:50341971-50342171,chr22:50272971-50274971,0.007465021623935619
chr22:50272971-50274971,chr22:50342171-50342371,0.007465021623935619
chr22:50342171-50342371,chr22:50272971-50274971,0.007465021623935619
chr22:50272971-50274971,chr22:50342371-50342571,0.007465021623935619
chr22:50342371-50342571,chr22:50272971-50274971,0.007465021623935619
chr22:50272971-50274971,chr22:50342571-50343571,0.007465021623935619
chr22:50342571-50343571,chr22:50272971-50274971,0.007465021623935619
chr22:50272971-50274971,chr22:50343571-50343771,0.007465021623935619
chr22:50343571-50343771,chr22:50272971-50274971,0.007465021623935619
chr22:50272971-50274971,chr22:50409371-50413571,0.007465021623935619
chr22:50409371-50413571,chr22:50272971-50274971,0.007465021623935619
chr22:39565995-39580195,chr22:39809195-39811195,0.007434216762259401
chr22:39809195-39811195,chr22:39565995-39580195,0.007434216762259401
chr22:44698720-44700120,chr22:44736120-44736320,0.007426061053773411
chr22:44736120-44736320,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44736320-44737120,0.007426061053773411
chr22:44736320-44737120,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44737120-44739120,0.007426061053773411
chr22:44737120-44739120,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44739120-44740520,0.007426061053773411
chr22:44739120-44740520,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44754920-44755120,0.007426061053773411
chr22:44754920-44755120,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44755120-44755720,0.007426061053773411
chr22:44755120-44755720,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44755720-44756520,0.007426061053773411
chr22:44755720-44756520,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44756520-44756920,0.007426061053773411
chr22:44756520-44756920,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44756920-44764720,0.007426061053773411
chr22:44756920-44764720,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44783320-44784120,0.007426061053773411
chr22:44783320-44784120,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44784120-44784520,0.007426061053773411
chr22:44784120-44784520,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44784520-44784720,0.007426061053773411
chr22:44784520-44784720,chr22:44698720-44700120,0.007426061053773411
chr22:44698720-44700120,chr22:44777320-44783320,0.007426061053773411
chr22:44777320-44783320,chr22:44698720-44700120,0.007426061053773411
chr22:37128760-37128960,chr22:37192960-37193760,0.007415182083932212
chr22:37192960-37193760,chr22:37128760-37128960,0.007415182083932212
chr22:37128760-37128960,chr22:37193760-37195560,0.007415182083932212
chr22:37193760-37195560,chr22:37128760-37128960,0.007415182083932212
chr22:37128760-37128960,chr22:37190160-37192960,0.007415182083932212
chr22:37190160-37192960,chr22:37128760-37128960,0.007415182083932212
chr22:37128760-37128960,chr22:37220960-37221360,0.007415182083932212
chr22:37220960-37221360,chr22:37128760-37128960,0.007415182083932212
chr22:37119160-37128760,chr22:37192960-37193760,0.007415182083932212
chr22:37192960-37193760,chr22:37119160-37128760,0.007415182083932212
chr22:37119160-37128760,chr22:37193760-37195560,0.007415182083932212
chr22:37193760-37195560,chr22:37119160-37128760,0.007415182083932212
chr22:37119160-37128760,chr22:37190160-37192960,0.007415182083932212
chr22:37190160-37192960,chr22:37119160-37128760,0.007415182083932212
chr22:37119160-37128760,chr22:37220960-37221360,0.007415182083932212
chr22:37220960-37221360,chr22:37119160-37128760,0.007415182083932212
chr22:26987437-27003037,chr22:27065438-27066038,0.007414741298894014
chr22:27065438-27066038,chr22:26987437-27003037,0.007414741298894014
chr22:44101520-44106120,chr22:44619920-44621120,0.007408537089755145
chr22:44619920-44621120,chr22:44101520-44106120,0.007408537089755145
chr22:44101520-44106120,chr22:44621120-44623920,0.007408537089755145
chr22:44621120-44623920,chr22:44101520-44106120,0.007408537089755145
chr22:44101520-44106120,chr22:44623920-44624120,0.007408537089755145
chr22:44623920-44624120,chr22:44101520-44106120,0.007408537089755145
chr22:44101520-44106120,chr22:44624120-44626120,0.007408537089755145
chr22:44624120-44626120,chr22:44101520-44106120,0.007408537089755145
chr22:44350320-44350720,chr22:44619920-44621120,0.007392565294535371
chr22:44619920-44621120,chr22:44350320-44350720,0.007392565294535371
chr22:44350320-44350720,chr22:44621120-44623920,0.007392565294535371
chr22:44621120-44623920,chr22:44350320-44350720,0.007392565294535371
chr22:44350320-44350720,chr22:44623920-44624120,0.007392565294535371
chr22:44623920-44624120,chr22:44350320-44350720,0.007392565294535371
chr22:44350320-44350720,chr22:44624120-44626120,0.007392565294535371
chr22:44624120-44626120,chr22:44350320-44350720,0.007392565294535371
chr22:44351720-44353720,chr22:44619920-44621120,0.007392565294535371
chr22:44619920-44621120,chr22:44351720-44353720,0.007392565294535371
chr22:44351720-44353720,chr22:44621120-44623920,0.007392565294535371
chr22:44621120-44623920,chr22:44351720-44353720,0.007392565294535371
chr22:44351720-44353720,chr22:44623920-44624120,0.007392565294535371
chr22:44623920-44624120,chr22:44351720-44353720,0.007392565294535371
chr22:44351720-44353720,chr22:44624120-44626120,0.007392565294535371
chr22:44624120-44626120,chr22:44351720-44353720,0.007392565294535371
chr22:44350720-44351720,chr22:44619920-44621120,0.007392565294535371
chr22:44619920-44621120,chr22:44350720-44351720,0.007392565294535371
chr22:44350720-44351720,chr22:44621120-44623920,0.007392565294535371
chr22:44621120-44623920,chr22:44350720-44351720,0.007392565294535371
chr22:44350720-44351720,chr22:44623920-44624120,0.007392565294535371
chr22:44623920-44624120,chr22:44350720-44351720,0.007392565294535371
chr22:44350720-44351720,chr22:44624120-44626120,0.007392565294535371
chr22:44624120-44626120,chr22:44350720-44351720,0.007392565294535371
chr22:27538839-27540839,chr22:27680203-27680603,0.007390928533036514
chr22:27680203-27680603,chr22:27538839-27540839,0.007390928533036514
chr22:27538839-27540839,chr22:27680603-27682003,0.007390928533036514
chr22:27680603-27682003,chr22:27538839-27540839,0.007390928533036514
chr22:27538839-27540839,chr22:27682003-27682403,0.007390928533036514
chr22:27682003-27682403,chr22:27538839-27540839,0.007390928533036514
chr22:27538839-27540839,chr22:27682403-27683003,0.007390928533036514
chr22:27682403-27683003,chr22:27538839-27540839,0.007390928533036514
chr22:27538839-27540839,chr22:27683003-27689203,0.007390928533036514
chr22:27683003-27689203,chr22:27538839-27540839,0.007390928533036514
chr22:27538839-27540839,chr22:27719812-27721412,0.007390928533036514
chr22:27719812-27721412,chr22:27538839-27540839,0.007390928533036514
chr22:27538839-27540839,chr22:27721412-27721612,0.007390928533036514
chr22:27721412-27721612,chr22:27538839-27540839,0.007390928533036514
chr22:27538839-27540839,chr22:27723612-27726212,0.007390928533036514
chr22:27723612-27726212,chr22:27538839-27540839,0.007390928533036514
chr22:27538839-27540839,chr22:27721612-27723612,0.007390928533036514
chr22:27721612-27723612,chr22:27538839-27540839,0.007390928533036514
chr22:27542239-27548039,chr22:27680203-27680603,0.007390928533036514
chr22:27680203-27680603,chr22:27542239-27548039,0.007390928533036514
chr22:27542239-27548039,chr22:27680603-27682003,0.007390928533036514
chr22:27680603-27682003,chr22:27542239-27548039,0.007390928533036514
chr22:27542239-27548039,chr22:27682003-27682403,0.007390928533036514
chr22:27682003-27682403,chr22:27542239-27548039,0.007390928533036514
chr22:27542239-27548039,chr22:27682403-27683003,0.007390928533036514
chr22:27682403-27683003,chr22:27542239-27548039,0.007390928533036514
chr22:27542239-27548039,chr22:27683003-27689203,0.007390928533036514
chr22:27683003-27689203,chr22:27542239-27548039,0.007390928533036514
chr22:27542239-27548039,chr22:27719812-27721412,0.007390928533036514
chr22:27719812-27721412,chr22:27542239-27548039,0.007390928533036514
chr22:27542239-27548039,chr22:27721412-27721612,0.007390928533036514
chr22:27721412-27721612,chr22:27542239-27548039,0.007390928533036514
chr22:27542239-27548039,chr22:27723612-27726212,0.007390928533036514
chr22:27723612-27726212,chr22:27542239-27548039,0.007390928533036514
chr22:27542239-27548039,chr22:27721612-27723612,0.007390928533036514
chr22:27721612-27723612,chr22:27542239-27548039,0.007390928533036514
chr22:27540839-27542239,chr22:27680203-27680603,0.007390928533036514
chr22:27680203-27680603,chr22:27540839-27542239,0.007390928533036514
chr22:27540839-27542239,chr22:27680603-27682003,0.007390928533036514
chr22:27680603-27682003,chr22:27540839-27542239,0.007390928533036514
chr22:27540839-27542239,chr22:27682003-27682403,0.007390928533036514
chr22:27682003-27682403,chr22:27540839-27542239,0.007390928533036514
chr22:27540839-27542239,chr22:27682403-27683003,0.007390928533036514
chr22:27682403-27683003,chr22:27540839-27542239,0.007390928533036514
chr22:27540839-27542239,chr22:27683003-27689203,0.007390928533036514
chr22:27683003-27689203,chr22:27540839-27542239,0.007390928533036514
chr22:27540839-27542239,chr22:27719812-27721412,0.007390928533036514
chr22:27719812-27721412,chr22:27540839-27542239,0.007390928533036514
chr22:27540839-27542239,chr22:27721412-27721612,0.007390928533036514
chr22:27721412-27721612,chr22:27540839-27542239,0.007390928533036514
chr22:27540839-27542239,chr22:27723612-27726212,0.007390928533036514
chr22:27723612-27726212,chr22:27540839-27542239,0.007390928533036514
chr22:27540839-27542239,chr22:27721612-27723612,0.007390928533036514
chr22:27721612-27723612,chr22:27540839-27542239,0.007390928533036514
chr22:29376811-29386811,chr22:29515211-29522011,0.00738545481062157
chr22:29515211-29522011,chr22:29376811-29386811,0.00738545481062157
chr22:29376211-29376811,chr22:29515211-29522011,0.00738545481062157
chr22:29515211-29522011,chr22:29376211-29376811,0.00738545481062157
chr22:33615015-33615615,chr22:33741813-33755213,0.007362459603088246
chr22:33741813-33755213,chr22:33615015-33615615,0.007362459603088246
chr22:33615615-33615815,chr22:33741813-33755213,0.007362459603088246
chr22:33741813-33755213,chr22:33615615-33615815,0.007362459603088246
